frame,x,y,vx,vy,detected,confidence
137,241.77532958984375,274.27301025390625,0.5781934857368469,0.21834656596183777,True,0.958044707775116
138,242.17379760742188,274.2415771484375,0.5227678418159485,0.14130854606628418,True,0.9409244656562805
139,242.850830078125,274.188232421875,0.5703418254852295,0.08128003776073456,True,0.9311279058456421
140,243.71543884277344,274.13250732421875,0.6610926985740662,0.039026591926813126,True,0.9284817576408386
141,244.1851043701172,274.0843200683594,0.6020594239234924,0.012131945230066776,True,0.9182063937187195
142,244.89537048339844,273.5390625,0.635427713394165,-0.15977656841278076,True,0.9165381789207458
143,245.26095581054688,273.18646240234375,0.552207887172699,-0.2192404866218567,True,0.909293532371521
144,245.39976501464844,272.98388671875,0.42471787333488464,-0.21410174667835236,True,0.9011048078536987
145,245.40533447265625,272.3784484863281,0.295452743768692,-0.33479034900665283,True,0.8920380473136902
146,245.3445281982422,272.021484375,0.18557991087436676,-0.3416372239589691,True,0.8852904438972473
147,245.76898193359375,271.84259033203125,0.2592519223690033,-0.2914412319660187,True,0.8786402940750122
148,245.50550842285156,272.2877197265625,0.09804193675518036,-0.06428410112857819,True,0.874457061290741
149,245.29672241210938,272.61822509765625,0.0034154606983065605,0.05746668577194214,True,0.8730342388153076
150,245.14755249023438,272.8405456542969,-0.043641798198223114,0.10831340402364731,True,0.8702842593193054
151,245.05108642578125,272.974853515625,-0.0599336102604866,0.1163325160741806,True,0.9581112861633301
152,244.48727416992188,273.0448303222656,-0.21533021330833435,0.10203590989112854,True,0.9570070505142212
153,244.13369750976562,273.07220458984375,-0.25796642899513245,0.07900728285312653,True,0.9425833225250244
154,242.9221649169922,273.58270263671875,-0.5520515441894531,0.2120833843946457,True,0.932158350944519
155,241.673583984375,273.89910888671875,-0.7668642401695251,0.24425552785396576,True,0.9311462640762329
156,240.44577026367188,274.07049560546875,-0.9090240597724915,0.22177714109420776,True,0.9326505661010742
157,239.2638702392578,274.1436767578125,-0.9931768774986267,0.17595432698726654,True,0.9299898743629456
158,238.13307189941406,273.6487731933594,-1.0356168746948242,-0.030944498255848885,True,0.928516149520874
159,237.55628967285156,273.3037414550781,-0.8941125869750977,-0.12781019508838654,True,0.9279295206069946
160,236.8339080810547,273.08648681640625,-0.8411462306976318,-0.1553938388824463,True,0.9220383763313293
161,236.50482177734375,272.96612548828125,-0.683228075504303,-0.14459004998207092,True,0.9102295637130737
162,235.91229248046875,272.4039001464844,-0.6552568674087524,-0.273393452167511,True,0.9035667777061462
163,235.63473510742188,272.06414794921875,-0.5387716293334961,-0.29385271668434143,True,0.8995572924613953
164,235.04718017578125,271.8870849609375,-0.5538170337677002,-0.25783848762512207,True,0.8941922187805176
165,234.7509307861328,271.8177185058594,-0.47438427805900574,-0.19970948994159698,True,0.8945000171661377
166,234.6443328857422,271.81219482421875,-0.3609588146209717,-0.13981974124908447,True,0.9775465726852417
167,234.64768981933594,271.83892822265625,-0.2486027330160141,-0.08845148980617523,True,0.9742962121963501
168,234.70457458496094,272.3857116699219,-0.1543901264667511,0.1074521541595459,True,0.9640358090400696
169,234.7788543701172,272.7508239746094,-0.08386643975973129,0.18691600859165192,True,0.9607923030853271
170,234.8500518798828,273.4777526855469,-0.03604602813720703,0.3534609079360962,True,0.9502080678939819
171,235.41693115234375,274.4253845214844,0.14989832043647766,0.5367090702056885,True,0.931071400642395
172,235.78704833984375,274.9813537597656,0.2178119719028473,0.5426516532897949,True,0.9264799356460571
173,236.51077270507812,275.7659912109375,0.37383297085762024,0.6172782182693481,True,0.9231361150741577
174,237.45164489746094,276.18841552734375,0.5487079620361328,0.5571874976158142,True,0.9135728478431702
175,238.0001678466797,276.87493896484375,0.5486529469490051,0.5970725417137146,True,0.910006582736969
176,238.7781982421875,277.2320556640625,0.619389533996582,0.5230680108070374,True,0.90920490026474
177,239.70384216308594,277.3712463378906,0.7138389945030212,0.40467604994773865,True,0.9096625447273254
178,240.20533752441406,277.3814697265625,0.6483535766601562,0.28302574157714844,True,0.9099992513656616
179,240.41969299316406,277.3266906738281,0.5145071148872375,0.17884427309036255,True,0.9093696475028992
180,240.4592742919922,277.24853515625,0.36803871393203735,0.09958616644144058,True,0.9057633280754089
181,240.40672302246094,276.66278076171875,0.23832862079143524,-0.11177676171064377,True,0.9476538300514221
182,240.31712341308594,276.2708740234375,0.13719499111175537,-0.19816403090953827,True,0.944512128829956
183,240.22335815429688,276.54412841796875,0.06596556305885315,-0.05278174579143524,True,0.947134792804718
184,240.14224243164062,276.74993896484375,0.020604470744729042,0.0269691813737154,True,0.9443584680557251
185,240.08006286621094,276.89031982421875,-0.004926543682813644,0.06194514036178589,True,0.9377057552337646
186,239.528564453125,277.48492431640625,-0.17349056899547577,0.2262125313282013,True,0.9427295923233032
187,239.174560546875,277.8580017089844,-0.22916023433208466,0.2714994549751282,True,0.9420422911643982
188,238.97315979003906,278.572021484375,-0.2206004559993744,0.4079822599887848,True,0.942756175994873
189,238.87835693359375,278.99017333984375,-0.18180632591247559,0.41111621260643005,True,0.942085862159729
190,238.85081481933594,279.7056579589844,-0.13422992825508118,0.5049867033958435,True,0.9317976236343384
191,238.352294921875,280.1035461425781,-0.24657882750034332,0.47196289896965027,True,0.9225502014160156
192,238.05197143554688,280.2829284667969,-0.26315292716026306,0.3817335367202759,True,0.9172058701515198
193,237.38780212402344,280.3267822265625,-0.38682714104652405,0.27752336859703064,True,0.8950951099395752
194,235.98373413085938,280.2970886230469,-0.7005485892295837,0.1827772706747055,True,0.8840597867965698
195,234.63084411621094,280.23590087890625,-0.9017321467399597,0.10754307359457016,True,0.8799995183944702
196,233.8668212890625,280.1688537597656,-0.8592609763145447,0.05369636416435242,True,0.9688510894775391
197,233.0037078857422,280.1094055175781,-0.8604452013969421,0.018801745027303696,True,0.9573618173599243
198,232.5788116455078,280.0630187988281,-0.7261226773262024,-0.0012986658839508891,True,0.9442500472068787
199,231.92758178710938,280.03033447265625,-0.703027069568634,-0.01097327470779419,True,0.9277897477149963
200,231.6187744140625,280.009521484375,-0.5814485549926758,-0.01400675717741251,True,0.9137248992919922
201,231.52671813964844,280.50616455078125,-0.4305160343647003,0.14348074793815613,True,0.9078778624534607
202,231.04730224609375,280.8277587890625,-0.4455997049808502,0.1984087973833084,True,0.901379406452179
203,230.80418395996094,281.0128479003906,-0.3831525444984436,0.1943083256483078,True,0.8994756937026978
204,230.71536254882812,281.6102294921875,-0.29238012433052063,0.31861412525177,True,0.8902313113212585
205,230.71632385253906,281.96502685546875,-0.20191392302513123,0.3297719955444336,True,0.8866229057312012
206,230.25289916992188,282.1449279785156,-0.2825643718242645,0.28355205059051514,True,0.8846887350082397
207,229.98541259765625,282.7190246582031,-0.2779136598110199,0.37315940856933594,True,0.8838067650794983
208,229.856201171875,283.5537109375,-0.2320549637079239,0.5154891014099121,True,0.8779217600822449
209,229.81521606445312,284.0340270996094,-0.1731269359588623,0.5046374797821045,True,0.8770642876625061
210,230.33241271972656,284.773193359375,0.03977186977863312,0.5769673585891724,True,0.8808450102806091
211,230.69134521484375,285.1721496582031,0.13820455968379974,0.5220680236816406,True,0.9590679407119751
212,230.91619873046875,285.84967041015625,0.1649293452501297,0.5700104236602783,True,0.9525163173675537
213,231.5482635498047,286.2063293457031,0.30899345874786377,0.5042116045951843,True,0.9395880699157715
214,231.92982482910156,286.8576965332031,0.33137378096580505,0.5495942234992981,True,0.9296155571937561
215,232.12841796875,287.2002258300781,0.2904217541217804,0.48573797941207886,True,0.9067137241363525
216,232.7142791748047,287.8456115722656,0.38153865933418274,0.5349722504615784,True,0.8941728472709656
217,233.04710388183594,288.1871032714844,0.36651477217674255,0.4753026068210602,True,0.8806553483009338
218,233.20333862304688,288.83404541015625,0.30166569352149963,0.5282306671142578,True,0.8677113652229309
219,233.75665283203125,289.1781005859375,0.37927308678627014,0.47143182158470154,True,0.8593021035194397
220,234.0668182373047,289.3193359375,0.35796216130256653,0.36959484219551086,True,0.8551613688468933
221,233.70045471191406,289.8470764160156,0.13458013534545898,0.4183650016784668,True,0.8511006236076355
222,233.4105224609375,290.1304931640625,0.003659522859379649,0.37674790620803833,True,0.8551828861236572
223,232.69525146484375,290.75775146484375,-0.21806222200393677,0.45400601625442505,True,0.855218231678009
224,232.23460388183594,291.1040954589844,-0.29287776350975037,0.4208051562309265,True,0.8635333180427551
225,231.97134399414062,291.76641845703125,-0.28374144434928894,0.49529293179512024,True,0.8675427436828613
226,231.84642028808594,292.128662109375,-0.23476314544677734,0.45425957441329956,True,0.9761595129966736
227,231.80908203125,292.7949523925781,-0.17387817800045013,0.5196517109870911,True,0.9663774967193604
228,231.82066345214844,293.1546630859375,-0.11668459326028824,0.4703265130519867,True,0.9634492993354797
229,231.85446166992188,293.8156433105469,-0.0702732652425766,0.5291205644607544,True,0.9520390629768372
230,231.89390563964844,294.16949462890625,-0.03643845021724701,0.4750681221485138,True,0.9255892038345337
231,231.929931640625,294.82525634765625,-0.01409163512289524,0.5307952165603638,True,0.908886730670929
232,231.9586181640625,295.175048828125,-0.0008955072262324393,0.4749724268913269,True,0.8842183947563171
233,231.97921752929688,295.82794189453125,0.0057336571626365185,0.5298430323600769,True,0.8613343238830566
234,230.4674835205078,296.68426513671875,-0.462259978055954,0.6305316686630249,True,0.8504126667976379
235,229.4941864013672,297.1547546386719,-0.6198623180389404,0.5811777710914612,True,0.8506565690040588
236,228.93821716308594,297.36181640625,-0.6001590490341187,0.4657953977584839,True,0.8396806716918945
237,228.16619873046875,297.4068603515625,-0.6531612873077393,0.33603984117507935,True,0.8298642635345459
238,227.76058959960938,297.87359619140625,-0.5768122673034668,0.3763507008552551,True,0.8237524628639221
239,227.59872436523438,298.12286376953125,-0.448841392993927,0.3371642231941223,True,0.8135107159614563
240,227.58206176757812,298.7345275878906,-0.3155571520328522,0.42182421684265137,True,0.8079649806022644
241,227.639404296875,299.0768737792969,-0.20055754482746124,0.39731234312057495,True,0.9374040365219116
242,227.72412109375,299.2331237792969,-0.11257697641849518,0.32296809554100037,True,0.9286012649536133
243,227.80902099609375,299.7817687988281,-0.05167287588119507,0.39256593585014343,True,0.9313665628433228
244,227.88070678710938,300.5940856933594,-0.013629941269755363,0.5220152735710144,True,0.9216997027397156
245,227.9346466064453,301.05706787109375,0.0072097014635801315,0.5038143992424011,True,0.9167847633361816
246,228.4797821044922,301.78411865234375,0.17311105132102966,0.5726610422134399,True,0.932651698589325
247,228.82936096191406,302.68377685546875,0.22753192484378815,0.673507571220398,True,0.9318736791610718
248,229.02796936035156,303.68402099609375,0.21861089766025543,0.7742775678634644,True,0.922392725944519
249,229.6295928955078,304.2253112792969,0.3367348909378052,0.7024213671684265,True,0.9151231646537781
250,229.9834442138672,304.9644775390625,0.34201478958129883,0.713751494884491,True,0.919191837310791
251,230.16000366210938,305.841796875,0.29098865389823914,0.7642011046409607,True,0.9131253361701965
252,230.73008728027344,306.8063049316406,0.37706491351127625,0.8259760141372681,True,0.8967468738555908
253,231.05267333984375,307.31085205078125,0.36026594042778015,0.7268424034118652,True,0.9055445790290833
254,231.2030029296875,308.0185241699219,0.295524537563324,0.7209333181381226,True,0.9036378264427185
255,231.24508666992188,308.3635559082031,0.21736451983451843,0.6049959063529968,True,0.897985577583313
256,231.22735595703125,308.4761657714844,0.14485998451709747,0.4531399607658386,True,0.9679515957832336
257,231.69137573242188,308.9652404785156,0.24328549206256866,0.46422603726387024,True,0.9576180577278137
258,231.96788024902344,309.2111511230469,0.25352948904037476,0.396891325712204,True,0.9550104737281799
259,232.1088409423828,309.80731201171875,0.21881668269634247,0.4583456516265869,True,0.961101233959198
260,232.1610870361328,310.63897705078125,0.1674460470676422,0.5734792351722717,True,0.9554817080497742
261,232.16151428222656,311.1044616699219,0.11593665182590485,0.5401683449745178,True,0.9528723955154419
262,232.1363983154297,311.8252868652344,0.07243679463863373,0.5958858728408813,True,0.9564651846885681
263,232.1026611328125,312.7154235839844,0.03969527781009674,0.686636745929718,True,0.9535641074180603
264,232.06997680664062,313.1976623535156,0.01737717166543007,0.6235986948013306,True,0.9524345993995667
265,232.04295349121094,313.9121398925781,0.0036810454912483692,0.6516225337982178,True,0.9508296847343445
266,232.02291870117188,314.7855224609375,-0.0036299347411841154,0.7200194597244263,True,0.9442396759986877
267,232.0094757080078,315.24853515625,-0.0066538481041789055,0.6407565474510193,True,0.9296162128448486
268,232.0013885498047,315.945556640625,-0.007096430286765099,0.6581153273582458,True,0.9321426749229431
269,231.9971923828125,316.8051452636719,-0.006201696582138538,0.7202538847923279,True,0.9141817092895508
270,231.99557495117188,317.25830078125,-0.004790218081325293,0.6378809809684753,True,0.9151429533958435
271,231.99546813964844,317.4405822753906,-0.0033452468924224377,0.4973742663860321,True,0.9391916990280151
272,231.99612426757812,317.9695129394531,-0.0021108011715114117,0.5071015357971191,True,0.9410135746002197
273,231.99705505371094,318.23431396484375,-0.0011730053229257464,0.432374507188797,True,0.9335005879402161
274,231.9979705810547,318.83612060546875,-0.0005270745023153722,0.4846327006816864,True,0.9358842372894287
275,231.9987335205078,319.6660461425781,-0.00012516198330558836,0.5911299586296082,True,0.9212427735328674
276,231.9993133544922,320.1264343261719,9.254063479602337e-05,0.5508095026016235,True,0.9226000308990479
277,231.9997100830078,320.8413391113281,0.0001858417526818812,0.6014121770858765,True,0.9187062382698059
278,231.9999542236328,321.2176818847656,0.000202588111278601,0.5319961309432983,True,0.9193657040596008
279,232.0000762939453,321.8769226074219,0.00017866474809125066,0.5712447762489319,True,0.9194477796554565
280,232.0001220703125,322.2203369140625,0.00013799502630718052,0.500977098941803,True,0.9252619743347168
281,232.0001220703125,322.86297607421875,9.732530452311039e-05,0.5446707606315613,True,0.9281064867973328
282,232.00010681152344,323.2004089355469,6.38325946056284e-05,0.48075708746910095,True,0.9344774484634399
283,232.0000762939453,323.8432312011719,3.751689291675575e-05,0.5307473540306091,True,0.9403837323188782
284,232.0000457763672,324.1838684082031,2.0770537958014756e-05,0.47211119532585144,True,0.9409840106964111
285,232.00003051757812,324.83087158203125,1.1201192137377802e-05,0.5260488390922546,True,0.9468423128128052
286,232.00001525878906,325.17547607421875,4.024182999273762e-06,0.47008731961250305,True,0.974552571773529
287,232.0,325.82574462890625,1.6318465441145236e-06,0.525656521320343,True,0.9547477960586548
288,232.0,326.1727600097656,1.6318465441145236e-06,0.47056102752685547,True,0.9434834718704224
289,232.0,326.3162536621094,1.6318465441145236e-06,0.3697001338005066,True,0.9190220236778259
290,232.0,326.8456115722656,1.6318465441145236e-06,0.4189392030239105,True,0.8961101770401001
291,231.4916229248047,327.13006591796875,-0.15678252279758453,0.37746086716651917,True,0.8854465484619141
292,231.16461181640625,327.24951171875,-0.20927995443344116,0.2978869676589966,True,0.8720677495002747
293,230.97804260253906,327.7774963378906,-0.20227758586406708,0.36884844303131104,True,0.8643512725830078
294,230.8897705078125,328.0719299316406,-0.16712220013141632,0.34590592980384827,True,0.8558642864227295
295,230.3552703857422,328.2054138183594,-0.28042086958885193,0.28039419651031494,True,0.8376705646514893
